transaction_id,merchant_id,merchant_type,timestamp,hour,day_of_week,amount,location,device_id,is_new_device,transaction_count_1h,transaction_count_24h,amount_vs_avg_ratio,location_mismatch,is_fraud,fraud_type
TXN540267,UKM002,retail,2025-01-03 22:02:00,22,4,976929.35,Solo,DEV_0026,0,3,34,0.7294022051670408,0,0,none
TXN428412,UKM003,service,2025-04-24 20:30:00,20,3,414817.87,Bandung,DEV_0043,0,5,17,0.6479108822359607,0,0,none
TXN724700,UKM005,beauty,2025-05-01 05:15:00,5,3,121693.64,Jakarta,DEV_0030,0,8,34,0.5531171162946992,0,0,none
TXN155843,UKM001,food,2025-06-28 00:26:00,0,5,106880.41,Surabaya,DEV_0018,0,6,20,1.2254161370115366,0,0,none
TXN927685,UKM002,retail,2025-07-20 18:02:00,18,6,39045.85,Solo,DEV_0035,0,7,40,1.1184873910969921,0,0,none
TXN494008,UKM005,beauty,2025-04-08 00:43:00,0,1,61357.28,Jakarta,DEV_0030,0,4,38,0.656479625055238,0,0,none
TXN150760,UKM001,food,2025-06-25 21:48:00,21,2,69082.26,Surabaya,DEV_0041,0,2,34,0.4331377807163407,0,0,none
TXN740502,UKM004,grocery,2025-06-19 14:38:00,14,3,596078.27,Medan,DEV_0013,0,1,7,1.3302399416268151,0,0,none
TXN158132,UKM001,food,2025-08-22 16:23:00,16,4,61640.92,Surabaya,DEV_0018,0,3,28,0.560687535937054,0,0,none
TXN425513,UKM005,beauty,2025-12-13 05:45:00,5,5,17717.26,Jakarta,DEV_0015,0,6,31,1.2994913705735152,0,0,none
TXN462147,UKM001,food,2025-06-13 23:55:00,23,4,444906.58,Surabaya,DEV_0018,0,3,28,1.4036260138464933,0,0,none
TXN907940,UKM002,retail,2025-10-03 02:13:00,2,4,341463.55,Solo,DEV_0026,0,1,21,1.2646859477797647,0,0,none
TXN854533,UKM004,grocery,2025-08-24 00:57:00,0,6,56672.41,Medan,DEV_0048,0,6,6,1.2637791715499682,0,0,none
TXN396383,UKM004,grocery,2025-11-16 00:18:00,0,6,44496.42,Medan,DEV_0048,0,1,25,1.3666582540320387,0,0,none
TXN242911,UKM005,beauty,2025-06-12 08:31:00,8,3,371037.92,Jakarta,DEV_0030,0,2,25,1.4195873831678243,0,0,none
TXN728771,UKM003,service,2025-06-17 21:30:00,21,1,145712.85,Bandung,DEV_0006,0,1,34,1.05919402368708,0,0,none
TXN114947,UKM005,beauty,2025-08-20 04:33:00,4,2,875718.35,Jakarta,DEV_0015,0,4,40,0.5909787257987458,0,0,none
TXN723832,UKM004,grocery,2025-01-14 12:51:00,12,1,88728.54,Medan,DEV_0048,0,4,33,0.9925907070745024,0,0,none
TXN380632,UKM004,grocery,2025-09-07 12:56:00,12,6,117869.64,Medan,DEV_0030,0,4,19,0.553323323178827,0,0,none
TXN409701,UKM004,grocery,2025-09-07 12:48:00,12,6,657061.64,Medan,DEV_0042,0,5,23,1.2702373522084907,0,0,none
TXN814511,UKM002,retail,2025-05-03 13:00:00,13,5,662717.02,Solo,DEV_0031,0,5,17,0.8156383648926715,0,0,none
TXN217382,UKM004,grocery,2025-04-28 08:36:00,8,0,579861.87,Medan,DEV_0042,0,7,23,0.7721044717499866,0,0,none
TXN473685,UKM004,grocery,2025-08-09 23:17:00,23,5,81740.33,Medan,DEV_0013,0,3,21,1.3146383319013724,0,0,none
TXN980294,UKM005,beauty,2025-06-21 13:30:00,13,5,106169.48,Jakarta,DEV_0015,0,7,9,1.2358894692700835,0,0,none
TXN870883,UKM001,food,2025-08-20 15:55:00,15,2,59408.45,Surabaya,DEV_0008,0,5,16,1.2439615560243933,0,0,none
TXN711612,UKM005,beauty,2025-05-26 00:43:00,0,0,201681.45,Jakarta,DEV_0015,0,1,39,0.9284148914468184,0,0,none
TXN567760,UKM003,service,2025-06-23 11:44:00,11,0,553742.96,Bandung,DEV_0009,0,8,33,1.4204501039656474,0,0,none
TXN121736,UKM005,beauty,2025-11-05 02:53:00,2,2,57478.09,Jakarta,DEV_0030,0,4,35,1.213798609638102,0,0,none
TXN808390,UKM004,grocery,2025-12-02 20:19:00,20,1,560691.97,Medan,DEV_0013,0,4,34,0.8920478617658837,0,0,none
TXN510628,UKM002,retail,2025-09-28 22:38:00,22,6,41326.99,Solo,DEV_0039,0,6,26,1.7681508878067052,0,0,none
TXN101373,UKM003,service,2025-03-03 14:01:00,14,0,57781.42,Bandung,DEV_0006,0,4,36,0.6627399709159065,0,0,none
TXN829630,UKM001,food,2025-07-31 16:13:00,16,3,104261.71,Surabaya,DEV_0008,0,1,11,0.8137457205246652,0,0,none
TXN715551,UKM001,food,2025-06-11 00:13:00,0,2,44209.16,Surabaya,DEV_0008,0,7,9,0.7696607304687615,0,0,none
TXN456728,UKM003,service,2025-05-21 05:12:00,5,2,113204.33,Bandung,DEV_0001,0,6,29,0.6571172360850354,0,0,none
TXN412534,UKM004,grocery,2025-05-30 20:13:00,20,4,304203.05,Medan,DEV_0048,0,7,8,0.9565942717772971,0,0,none
TXN602174,UKM003,service,2025-09-20 08:12:00,8,5,114920.64,Bandung,DEV_0031,0,3,30,1.2158798492874674,0,0,none
TXN524974,UKM003,service,2025-01-07 20:15:00,20,1,503228.06,Bandung,DEV_0009,0,1,8,1.0278229197338657,0,0,none
TXN749208,UKM001,food,2025-07-16 11:29:00,11,2,123100.01,Surabaya,DEV_0041,0,6,28,1.3963912096819036,0,0,none
TXN538168,UKM002,retail,2025-04-14 23:11:00,23,0,85641.32,Solo,DEV_0026,0,1,28,1.1967676413362747,0,0,none
TXN304942,UKM004,grocery,2025-07-25 21:27:00,21,4,104075.87,Medan,DEV_0013,0,5,29,1.5034166801357784,0,0,none
TXN263533,UKM005,beauty,2025-11-18 10:54:00,10,1,3446110.96,Jakarta,DEV_0030,0,8,31,0.4463728345586393,0,0,none
TXN407481,UKM004,grocery,2025-11-05 11:31:00,11,2,1772254.86,Medan,DEV_0004,0,6,22,1.4635679337654457,0,0,none
TXN308855,UKM002,retail,2025-12-24 07:30:00,7,2,64780.24,Solo,DEV_0026,0,7,22,0.6032957695950114,0,0,none
TXN821024,UKM001,food,2025-05-05 04:41:00,4,0,45263.43,Surabaya,DEV_0041,0,2,32,1.2361253811227355,0,0,none
TXN812530,UKM003,service,2025-07-07 01:54:00,1,0,218848.31,Bandung,DEV_0001,0,3,20,1.2812102242761039,0,0,none
TXN195446,UKM001,food,2025-06-12 12:16:00,12,3,358465.01,Surabaya,DEV_0041,0,2,39,0.6546957749141479,0,0,none
TXN761519,UKM001,food,2025-02-18 19:20:00,19,1,156155.78,Surabaya,DEV_0018,0,3,26,1.165522239973276,0,0,none
TXN435449,UKM004,grocery,2025-09-28 08:32:00,8,6,224624.58,Medan,DEV_0030,0,5,31,0.7340004895946877,0,0,none
TXN585750,UKM002,retail,2025-11-28 02:12:00,2,4,96912.09,Solo,DEV_0031,0,8,12,1.3835725503818124,0,0,none
TXN601186,UKM002,retail,2025-02-17 09:12:00,9,0,53966.45,Solo,DEV_0023,0,4,8,1.4009972073276948,0,0,none
TXN299029,UKM003,service,2025-06-14 07:02:00,7,5,107201.18,Bandung,DEV_0009,0,5,23,1.007194005704678,0,0,none
TXN864292,UKM004,grocery,2025-05-04 14:16:00,14,6,1420557.74,Medan,DEV_0030,0,8,20,0.8933359986427882,0,0,none
TXN331251,UKM001,food,2025-10-07 19:57:00,19,1,205221.4,Surabaya,DEV_0018,0,4,22,1.2142001482276277,0,0,none
TXN147930,UKM005,beauty,2025-03-20 04:12:00,4,3,122561.82,Jakarta,DEV_0015,0,4,28,1.0065944657930808,0,0,none
TXN185484,UKM004,grocery,2025-02-04 18:08:00,18,1,226502.17,Medan,DEV_0030,0,7,33,0.7430494128641731,0,0,none
TXN920595,UKM003,service,2025-06-04 13:55:00,13,2,365177.9,Bandung,DEV_0006,0,1,16,0.9314582368571378,0,0,none
TXN199371,UKM004,grocery,2025-11-12 13:47:00,13,2,6436278.49,Medan,DEV_0048,0,7,28,1.1361807665211323,0,0,none
TXN521990,UKM002,retail,2025-04-03 15:13:00,15,3,113905.21,Solo,DEV_0039,0,8,18,1.353525795269116,0,0,none
TXN522751,UKM005,beauty,2025-02-06 04:24:00,4,3,13464.0,Jakarta,DEV_0041,0,2,29,0.8000560219109557,0,0,none
TXN986709,UKM003,service,2025-05-30 04:07:00,4,4,77064.04,Bandung,DEV_0001,0,5,37,1.057601271090603,0,0,none
TXN355486,UKM002,retail,2025-02-07 06:36:00,6,4,134426.93,Solo,DEV_0035,0,7,34,0.6470065168299841,0,0,none
TXN841772,UKM003,service,2025-07-29 13:54:00,13,1,1559273.97,Bandung,DEV_0043,0,4,36,0.577235260592646,0,0,none
TXN626584,UKM004,grocery,2025-09-05 18:09:00,18,4,207949.29,Medan,DEV_0042,0,5,33,1.0751290849003134,0,0,none
TXN173791,UKM005,beauty,2025-03-01 13:33:00,13,5,65866.29,Jakarta,DEV_0015,0,1,36,1.3095285713498874,0,0,none
TXN963760,UKM002,retail,2025-06-30 17:03:00,17,0,922918.05,Solo,DEV_0035,0,3,37,1.2390105781212226,0,0,none
TXN891930,UKM001,food,2025-08-25 22:36:00,22,0,50799.64,Surabaya,DEV_0008,0,4,16,1.1567542315797272,0,0,none
TXN418983,UKM003,service,2025-03-20 13:19:00,13,3,183960.85,Bandung,DEV_0031,0,4,35,1.4590556871389682,0,0,none
TXN828272,UKM005,beauty,2025-06-01 01:09:00,1,6,66885.33,Jakarta,DEV_0030,0,4,34,0.9698220683865377,0,0,none
TXN796456,UKM003,service,2025-12-27 21:00:00,21,5,171235.79,Bandung,DEV_0009,0,8,19,0.9296477394562327,0,0,none
TXN278662,UKM002,retail,2025-02-04 20:54:00,20,1,167355.32,Solo,DEV_0039,0,2,7,0.42724076230682717,0,0,none
TXN972786,UKM001,food,2025-09-12 02:19:00,2,4,88298.84,Surabaya,DEV_0016,0,8,15,1.2218959455174014,0,0,none
TXN836310,UKM003,service,2025-01-08 09:38:00,9,2,112884.12,Bandung,DEV_0001,0,3,31,1.041656809729264,0,0,none
TXN506299,UKM005,beauty,2025-09-20 15:06:00,15,5,171964.66,Jakarta,DEV_0015,0,2,18,1.6684463300048948,0,0,none
TXN609960,UKM005,beauty,2025-09-30 06:34:00,6,1,576901.13,Jakarta,DEV_0015,0,7,40,0.49404098209289904,0,0,none
TXN996492,UKM005,beauty,2025-08-01 15:20:00,15,4,924724.64,Jakarta,DEV_0026,0,2,18,1.3955823484534133,0,0,none
TXN715332,UKM001,food,2025-12-15 14:57:00,14,0,99398.44,Surabaya,DEV_0041,0,8,12,1.0258431649139124,0,0,none
TXN703524,UKM003,service,2025-01-28 22:48:00,22,1,39771.26,Bandung,DEV_0006,0,2,8,1.069494421483277,0,0,none
TXN215142,UKM004,grocery,2025-01-31 10:43:00,10,4,99844.22,Medan,DEV_0013,0,3,27,0.8945459869723303,0,0,none
TXN772566,UKM001,food,2025-02-12 03:31:00,3,2,37894.8,Surabaya,DEV_0016,0,4,6,1.2681093068167333,0,0,none
TXN958929,UKM004,grocery,2025-01-23 02:21:00,2,3,147631.03,Medan,DEV_0042,0,4,33,1.0825280430831263,0,0,none
TXN571008,UKM003,service,2025-01-04 02:39:00,2,5,83897.02,Bandung,DEV_0009,0,5,13,1.3366609999880106,0,0,none
TXN492344,UKM004,grocery,2025-09-29 12:26:00,12,0,95781.89,Medan,DEV_0042,0,4,31,0.8453818605653738,0,0,none
TXN827659,UKM001,food,2025-03-19 07:24:00,7,2,99747.92,Surabaya,DEV_0008,0,4,9,1.436060223147195,0,0,none
TXN903789,UKM005,beauty,2025-12-27 20:22:00,20,5,42296.06,Jakarta,DEV_0047,0,5,6,0.6415949595950344,0,0,none
TXN640767,UKM005,beauty,2025-09-01 02:58:00,2,0,79595.38,Jakarta,DEV_0030,0,1,14,0.6987044846850976,0,0,none
TXN552605,UKM005,beauty,2025-06-29 02:51:00,2,6,139715.81,Jakarta,DEV_0015,0,6,36,1.2988314367951301,0,0,none
TXN885413,UKM004,grocery,2025-06-27 20:59:00,20,4,125571.54,Medan,DEV_0042,0,7,32,1.4218697077787659,0,0,none
TXN108845,UKM002,retail,2025-09-13 12:19:00,12,5,857137.27,Solo,DEV_0026,0,2,38,1.1196976472505087,0,0,none
TXN341281,UKM002,retail,2025-06-17 10:59:00,10,1,216749.71,Solo,DEV_0039,0,4,24,0.726156724211046,0,0,none
TXN878251,UKM002,retail,2025-06-15 05:48:00,5,6,88899.28,Solo,DEV_0031,0,2,10,1.3384719349806513,0,0,none
TXN453005,UKM003,service,2025-05-06 14:53:00,14,1,70106.57,Bandung,DEV_0001,0,3,20,1.1928566481888843,0,0,none
TXN799957,UKM003,service,2025-11-03 02:27:00,2,0,59208.0,Bandung,DEV_0031,0,1,11,0.6759198820657921,0,0,none
TXN748110,UKM004,grocery,2025-01-16 02:56:00,2,3,141082.4,Medan,DEV_0030,0,4,25,0.8079308513595959,0,0,none
TXN113661,UKM005,beauty,2025-12-30 18:01:00,18,1,1175924.4,Jakarta,DEV_0015,0,5,15,1.0312139443117256,0,0,none
TXN469124,UKM002,retail,2025-07-25 17:26:00,17,4,2780138.14,Solo,DEV_0039,0,7,22,1.307532745774532,0,0,none
TXN424404,UKM004,grocery,2025-06-11 17:17:00,17,2,22334217.57,Medan,DEV_0030,0,5,22,46.22131674876357,0,1,unusual_amount
TXN400789,UKM004,grocery,2025-12-21 16:02:00,16,6,953673.37,Medan,DEV_0042,0,2,35,1.4308268038546048,0,0,none
TXN119292,UKM004,grocery,2025-11-06 16:14:00,16,3,388640.63,Medan,DEV_0013,0,8,39,1.1399367918908236,0,0,none
TXN264658,UKM004,grocery,2025-01-08 07:15:00,7,2,52386.13,Medan,DEV_0004,0,8,8,0.6419863562668541,0,0,none
TXN660625,UKM001,food,2025-04-01 09:07:00,9,1,69130.79,Surabaya,DEV_0018,0,3,9,1.7235030026735263,0,0,none
TXN163425,UKM004,grocery,2025-07-14 00:33:00,0,0,220190.38,Medan,DEV_0004,0,6,39,1.505761045666457,0,0,none
TXN521983,UKM004,grocery,2025-02-25 04:28:00,4,1,39041.15,Medan,DEV_0013,0,8,30,0.9159927301234692,0,0,none
TXN431603,UKM001,food,2025-08-04 17:28:00,17,0,478532.82,Surabaya,DEV_0041,0,7,17,1.110619944195256,0,0,none
TXN537933,UKM004,grocery,2025-12-14 00:13:00,0,6,139340.63,Medan,DEV_0042,0,7,33,1.070962658084459,0,0,none
TXN760566,UKM002,retail,2025-03-01 19:05:00,19,5,5586778.04,Solo,DEV_0035,0,6,24,0.7019220988205657,0,0,none
TXN647091,UKM001,food,2025-08-11 05:46:00,5,0,53196.07,Surabaya,DEV_0002,0,8,34,0.9289544179779974,0,0,none
TXN205935,UKM003,service,2025-08-26 07:28:00,7,1,298822.18,Bandung,DEV_0043,0,6,12,1.0756101939804632,0,0,none
TXN272697,UKM005,beauty,2025-01-01 02:04:00,2,2,142022.13,Jakarta,DEV_0015,0,4,6,1.1654195028334726,0,0,none
TXN372494,UKM004,grocery,2025-09-11 20:03:00,20,3,15832.86,Medan,DEV_0030,0,7,16,1.3836621294101126,0,0,none
TXN809731,UKM001,food,2025-08-03 06:47:00,6,6,84793.04,Surabaya,DEV_0002,0,4,12,0.8927663731568718,0,0,none
TXN990548,UKM003,service,2025-09-17 08:59:00,8,2,27026.64,Bandung,DEV_0001,0,8,33,1.533188430409136,0,0,none
TXN428608,UKM005,beauty,2025-09-14 14:36:00,14,6,98360.42,Jakarta,DEV_0041,0,2,24,1.2487670756911335,0,0,none
TXN710588,UKM005,beauty,2025-12-23 16:34:00,16,1,7938.47,Jakarta,DEV_0015,0,7,10,1.4006359185105228,0,0,none
TXN763546,UKM005,beauty,2025-08-16 17:59:00,17,5,322744.8,Jakarta,DEV_0041,0,6,40,0.8433784286504921,0,0,none
TXN458230,UKM004,grocery,2025-07-28 20:00:00,20,0,132454.16,Medan,DEV_0013,0,6,25,1.27239392734154,0,0,none
TXN159532,UKM001,food,2025-09-22 07:57:00,7,0,101444.46,Surabaya,DEV_0016,0,7,25,0.7690080306824074,0,0,none
TXN912010,UKM004,grocery,2025-10-02 08:02:00,8,3,1247213.51,Medan,DEV_0013,0,5,20,1.462437158449676,0,0,none
TXN750991,UKM003,service,2025-08-24 11:48:00,11,6,514478.36,Bandung,DEV_0001,0,4,39,0.7573108321222599,0,0,none
TXN395039,UKM004,grocery,2025-09-16 11:18:00,11,1,939650.49,Medan,DEV_0042,0,5,20,2.028673143402464,0,0,none
TXN926538,UKM004,grocery,2025-05-15 10:35:00,10,3,165870.33,Medan,DEV_0048,0,7,34,1.389889385591032,0,0,none
TXN521838,UKM003,service,2025-12-06 01:57:00,1,5,91301.72,Bandung,DEV_0031,0,7,7,0.4949853600871523,0,0,none
TXN207225,UKM004,grocery,2025-09-26 21:36:00,21,4,116989.53,Medan,DEV_0030,0,1,27,1.0721742273179777,0,0,none
TXN671232,UKM003,service,2025-11-20 18:22:00,18,3,356965.87,Bandung,DEV_0006,0,2,36,1.143887595865472,0,0,none
TXN637398,UKM003,service,2025-10-06 07:19:00,7,0,50690.14,Bandung,DEV_0009,0,3,23,1.3197891159195478,0,0,none
TXN451907,UKM005,beauty,2025-01-17 09:40:00,9,4,165511.86,Jakarta,DEV_0041,0,2,20,0.847891521162693,0,0,none
TXN286592,UKM004,grocery,2025-11-04 22:13:00,22,1,185130.05,Medan,DEV_0004,0,2,39,0.6552461193349659,0,0,none
TXN976412,UKM004,grocery,2025-07-07 16:57:00,16,0,227600.22,Medan,DEV_0048,0,4,35,1.1690229852466396,0,0,none
TXN817628,UKM003,service,2025-06-13 23:28:00,23,4,111193.2,Bandung,DEV_0043,0,7,22,0.9486231085525196,0,0,none
TXN315123,UKM004,grocery,2025-04-06 16:54:00,16,6,76144.72,Medan,DEV_0013,0,1,26,0.8659819402831513,0,0,none
TXN768703,UKM004,grocery,2025-09-02 09:05:00,9,1,185737.25,Medan,DEV_0030,0,6,31,1.1760554616354604,0,0,none
TXN746450,UKM003,service,2025-06-12 12:20:00,12,3,923129.89,Bandung,DEV_0006,0,3,16,1.5947411350506782,0,0,none
TXN458760,UKM001,food,2025-01-27 21:53:00,21,0,129423.12,Surabaya,DEV_0018,0,1,32,0.7186223270390804,0,0,none
TXN166608,UKM003,service,2025-08-29 01:46:00,1,4,62853.89,Bandung,DEV_0031,0,1,20,0.822189153112868,0,0,none
TXN699951,UKM001,food,2025-09-28 11:44:00,11,6,57725.44,Surabaya,DEV_0002,0,5,11,1.0568439463663242,0,0,none
TXN974851,UKM002,retail,2025-06-09 23:21:00,23,0,78011.07,Solo,DEV_0039,0,1,25,1.4069750157483947,0,0,none
TXN245022,UKM005,beauty,2025-11-29 22:58:00,22,5,143002.25,Jakarta,DEV_0015,0,2,24,1.0851035349096558,0,0,none
TXN970182,UKM003,service,2025-04-21 13:25:00,13,0,32155.28,Bandung,DEV_0006,0,6,20,1.0058637534394546,0,0,none
TXN309864,UKM002,retail,2025-11-08 07:06:00,7,5,7831881.84,Solo,DEV_0160,1,4,10,0.9135531908466648,1,1,identity_theft
TXN565058,UKM004,grocery,2025-04-12 05:27:00,5,5,106031.19,Medan,DEV_0013,0,3,22,1.2953709537871596,0,0,none
TXN874773,UKM004,grocery,2025-01-05 04:03:00,4,6,275753.94,Medan,DEV_0048,0,2,27,0.9489482405797649,0,0,none
TXN530468,UKM003,service,2025-02-22 10:55:00,10,5,227815.97,Bandung,DEV_0043,0,3,14,0.766507434098049,0,0,none
TXN901813,UKM003,service,2025-10-24 20:48:00,20,4,396017.96,Bandung,DEV_0043,0,1,21,0.6891012409485511,0,0,none
TXN122040,UKM005,beauty,2025-02-06 10:25:00,10,3,95194.93,Jakarta,DEV_0030,0,6,12,0.8520701617071118,0,0,none
TXN139093,UKM003,service,2025-11-10 08:46:00,8,0,398065.89,Bandung,DEV_0043,0,7,28,0.8278540258269644,0,0,none
TXN961242,UKM004,grocery,2025-11-28 10:11:00,10,4,92861.9,Medan,DEV_0030,0,6,40,0.8538337174995334,0,0,none
TXN481652,UKM005,beauty,2025-11-27 14:54:00,14,3,301853.34,Jakarta,DEV_0030,0,6,25,1.3086547460828784,0,0,none
TXN997670,UKM001,food,2025-04-07 04:19:00,4,0,374661.9,Surabaya,DEV_0008,0,3,40,1.4569715865136774,0,0,none
TXN980081,UKM003,service,2025-11-29 07:18:00,7,5,36989.48,Bandung,DEV_0043,0,6,13,0.7960282309759505,0,0,none
TXN828300,UKM005,beauty,2025-01-01 03:21:00,3,2,54649.25,Jakarta,DEV_0030,0,2,13,0.934008973998091,0,0,none
TXN960650,UKM004,grocery,2025-05-09 23:50:00,23,4,48515.07,Medan,DEV_0030,0,7,26,1.308365167430023,0,0,none
TXN571437,UKM004,grocery,2025-08-11 00:31:00,0,0,252300.01,Medan,DEV_0030,0,6,28,0.842872212691995,0,0,none
TXN682299,UKM004,grocery,2025-05-14 05:07:00,5,2,105078.42,Medan,DEV_0042,0,1,9,1.0812764028122324,0,0,none
TXN737355,UKM002,retail,2025-06-02 04:37:00,4,0,93015.71,Solo,DEV_0026,0,8,22,0.9446345673442165,0,0,none
TXN446305,UKM001,food,2025-05-05 08:13:00,8,0,112132.38,Surabaya,DEV_0041,0,8,28,0.9257444093345486,0,0,none
TXN182598,UKM001,food,2025-11-13 22:34:00,22,3,266110.58,Surabaya,DEV_0016,0,7,6,0.8811310965694721,0,0,none
TXN859749,UKM005,beauty,2025-07-05 17:22:00,17,5,565348.19,Jakarta,DEV_0026,0,3,6,1.8229338617391235,0,0,none
TXN679535,UKM003,service,2025-07-07 11:22:00,11,0,1301735.46,Bandung,DEV_0009,0,6,36,0.8383645486457834,0,0,none
TXN325960,UKM003,service,2025-04-04 06:19:00,6,4,37086.35,Bandung,DEV_0009,0,7,26,0.256748164411295,0,0,none
TXN727514,UKM002,retail,2025-08-16 10:48:00,10,5,88423.98,Solo,DEV_0035,0,6,13,0.864939432500247,0,0,none
TXN711222,UKM005,beauty,2025-08-14 12:36:00,12,3,204410.81,Jakarta,DEV_0047,0,6,14,1.2017838673269527,0,0,none
TXN535239,UKM002,retail,2025-02-27 15:29:00,15,3,80280.2,Solo,DEV_0031,0,8,13,1.10804925518373,0,0,none
TXN781651,UKM002,retail,2025-02-26 20:36:00,20,2,53108.34,Solo,DEV_0023,0,3,29,0.8634403285551523,0,0,none
TXN548240,UKM003,service,2025-10-07 12:08:00,12,1,396448.73,Bandung,DEV_0043,0,6,16,1.3537789475737687,0,0,none
TXN679460,UKM003,service,2025-03-15 01:13:00,1,5,45037.13,Bandung,DEV_0043,0,2,18,0.7687559108157732,0,0,none
TXN792614,UKM004,grocery,2025-02-12 00:06:00,0,2,1217534.33,Medan,DEV_0004,0,3,31,0.9551244054047872,0,0,none
TXN902006,UKM003,service,2025-04-04 08:23:00,8,4,98538.65,Bandung,DEV_0001,0,6,14,1.1009804282686502,0,0,none
TXN383035,UKM004,grocery,2025-09-26 12:21:00,12,4,249612.03,Medan,DEV_0013,0,7,30,0.6967355510231197,0,0,none
TXN441939,UKM004,grocery,2025-10-08 12:54:00,12,2,663247.14,Medan,DEV_0042,0,5,22,0.9525041162213864,0,0,none
TXN246601,UKM005,beauty,2025-01-26 10:58:00,10,6,1842857.9,Jakarta,DEV_0026,0,2,11,0.7374029297226864,0,0,none
TXN155015,UKM003,service,2025-04-16 12:42:00,12,2,154939.13,Bandung,DEV_0031,0,3,13,1.3214427790763679,0,0,none
TXN774044,UKM002,retail,2025-09-02 18:06:00,18,1,228981.56,Solo,DEV_0023,0,6,14,1.0216836896152868,0,0,none
TXN256268,UKM002,retail,2025-09-26 08:28:00,8,4,105762.39,Solo,DEV_0023,0,3,32,1.0236892137004254,0,0,none
TXN204533,UKM004,grocery,2025-08-13 16:59:00,16,2,638135.23,Medan,DEV_0004,0,7,19,0.8044887555345299,0,0,none
TXN698336,UKM002,retail,2025-11-30 05:04:00,5,6,93323.17,Solo,DEV_0039,0,6,30,0.24331662475361493,0,0,none
TXN123792,UKM001,food,2025-04-15 16:40:00,16,1,2875475.76,Surabaya,DEV_0002,0,7,39,0.5307275164866846,0,0,none
TXN347996,UKM002,retail,2025-05-22 09:03:00,9,3,122497.33,Solo,DEV_0035,0,4,21,0.8840375152306721,0,0,none
TXN827974,UKM005,beauty,2025-03-25 23:04:00,23,1,101284.87,Jakarta,DEV_0041,0,1,6,1.3262820955596861,0,0,none
TXN885748,UKM004,grocery,2025-06-10 05:53:00,5,1,87555.4,Medan,DEV_0004,0,2,25,0.6653739989409382,0,0,none
TXN943515,UKM002,retail,2025-05-19 14:01:00,14,0,764808.31,Solo,DEV_0039,0,1,28,1.2196242854299066,0,0,none
TXN764442,UKM001,food,2025-05-13 02:24:00,2,1,41868.49,Surabaya,DEV_0008,0,4,25,0.12359485495161782,0,0,none
TXN813011,UKM001,food,2025-06-01 07:31:00,7,6,193607.26,Surabaya,DEV_0018,0,3,23,0.8892378398657661,0,0,none
TXN932514,UKM004,grocery,2025-06-01 00:52:00,0,6,127247.6,Medan,DEV_0004,0,4,29,1.0465738156174837,0,0,none
TXN266760,UKM004,grocery,2025-04-23 21:46:00,21,2,330179.6,Medan,DEV_0048,0,4,26,1.1146351511777555,0,0,none
TXN235715,UKM002,retail,2025-11-10 03:38:00,3,0,58422.12,Solo,DEV_0031,0,5,26,0.9292866265429994,0,0,none
TXN114671,UKM002,retail,2025-03-02 13:31:00,13,6,417825.74,Solo,DEV_0031,0,1,28,1.0372857084552551,0,0,none
TXN114800,UKM001,food,2025-03-29 18:07:00,18,5,9238714.5,Surabaya,DEV_0016,0,7,34,1.373403874221036,0,0,none
TXN840949,UKM004,grocery,2025-03-21 14:36:00,14,4,716387.49,Medan,DEV_0048,0,2,33,0.9117717074834099,0,0,none
TXN846209,UKM005,beauty,2025-01-10 00:10:00,0,4,268995.78,Jakarta,DEV_0015,0,6,9,0.6887674910775023,0,0,none
TXN615710,UKM002,retail,2025-08-07 19:07:00,19,3,327187.3,Solo,DEV_0026,0,7,15,1.003756559298936,0,0,none
TXN134620,UKM003,service,2025-03-06 11:48:00,11,3,467877.51,Bandung,DEV_0001,0,2,19,0.9000857137073432,0,0,none
TXN431318,UKM002,retail,2025-10-12 13:11:00,13,6,87576.91,Solo,DEV_0026,0,6,16,0.700920512079362,0,0,none
TXN607958,UKM004,grocery,2025-09-15 02:29:00,2,0,50960.54,Medan,DEV_0013,0,1,18,0.7399079630702343,0,0,none
TXN310645,UKM005,beauty,2025-09-16 22:44:00,22,1,240719.46,Jakarta,DEV_0030,0,1,9,1.203109140940242,0,0,none
TXN862091,UKM002,retail,2025-10-01 03:08:00,3,2,42443.48,Solo,DEV_0039,0,8,32,1.0378803208702205,0,0,none
TXN936547,UKM002,retail,2025-06-12 07:24:00,7,3,241771.95,Solo,DEV_0023,0,7,13,1.084915948677596,0,0,none
TXN524110,UKM003,service,2025-01-29 09:05:00,9,2,758281.21,Bandung,DEV_0006,0,2,27,1.324395087330561,0,0,none
TXN875425,UKM003,service,2025-08-12 16:55:00,1,1,13555543.22,Semarang,DEV_0156,1,1,19,1.150772432311431,1,1,account_takeover
TXN644979,UKM003,service,2025-06-02 09:28:00,9,0,98958.37,Bandung,DEV_0009,0,7,33,0.8527153150804401,0,0,none
TXN546867,UKM002,retail,2025-05-21 09:52:00,9,2,781964.35,Solo,DEV_0031,0,5,28,1.0012689576982454,0,0,none
TXN495007,UKM001,food,2025-09-11 09:45:00,9,3,60784.37,Surabaya,DEV_0041,0,6,14,1.032822541549891,0,0,none
TXN883300,UKM001,food,2025-10-15 17:16:00,17,2,130513.71,Surabaya,DEV_0016,0,7,30,0.912491875062017,0,0,none
